Sample Name,CJ001,CJ002,CJ003,CJ004,CJ005,CJ006,CJ007,CJ008,CJ009,CJ010,CJ011,CJ012,CJ013,CJ014,CJ015,CJ016,CJ017,CJ018
Treatment,Ca,Ca,Ca,Ca,Ca,Ca,Ca,Ca,Ca,None,None,None,None,None,None,None,None,None
Elevation,High,High,High,Low,Low,Low,Spruce Fir,Spruce Fir,Spruce Fir,High,High,High,Low,Low,Low,Spruce Fir,Spruce Fir,Spruce Fir
Depth,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe
Gene2093,0,0,1.059543427,1.094964941,0.484497767,1.413728291,0.568864779,0,0.271907447,0.387254374,0.526705413,0.311570449,0.322458163,0.214162617,0.243973191,0.425138707,0.379609719,0.813832328
Gene2094,0.920021038,0.303621629,3.973287851,0.54748247,0.484497767,2.827456583,0.853297169,1.667059219,0.815722341,1.161763123,1.580116239,0.934711347,2.418436223,1.070813083,1.463839147,0.850277414,0.379609719,0
Gene2095,79.12180925,74.69092077,95.88868013,54.20076456,41.18231021,67.15209384,39.53610215,52.15513844,53.56576707,71.44843205,57.41089,52.34383544,52.72190966,48.18658875,64.65289568,27.20887724,28.09111924,33.6384029
Gene2096,0,0,0,1.368706176,2.422488836,2.827456583,0,1.190756585,2.447167023,3.485289368,0,1.869422694,0,1.070813083,2.439731912,1.700554827,2.277658317,0
Gene2097,504.7848761,673.7363951,911.7371188,579.783936,707.608989,960.1571312,560.3318074,700.6411748,945.6941009,563.6487417,844.3087768,796.6856382,638.9508501,703.3100332,907.8242446,610.9243217,826.789969,881.1091341
Gene2098,0,0,0.529771713,0,0,0,0.853297169,0,0,0,0.263352706,0.623140898,0.161229082,0,0.243973191,0.212569353,0,0.271277443
Gene2099,4.906778868,0.910864887,0,3.011153587,1.211244418,0,0,1.428907902,0.271907447,3.872543742,1.316763532,1.246281796,2.257207141,2.141626167,0.487946382,0.425138707,1.138829158,0
Gene2100,7.973515661,6.072432583,2.648858567,10.94964941,6.05622209,1.649349673,5.688647791,6.906388195,2.175259576,15.49017497,8.953992019,5.608268083,8.222683158,3.426601867,0,4.463956422,4.555316633,0
Gene2101,5.826799906,8.197783987,10.59543427,9.307201995,7.994213159,13.90166153,7.964106908,10.71680927,13.8672798,8.71322342,10.27075555,9.347113471,11.60849387,10.2798056,15.61428424,3.826248361,5.314536072,11.12237515
Gene2102,2.146715755,2.732594662,10.06566256,4.927342233,5.813973206,4.476806256,6.54194496,6.430085561,8.157223412,3.872543742,7.110523074,5.608268083,3.869497957,4.49741495,7.563168929,7.014788662,3.226682615,7.86704584
Gene2103,0,0,0,0,0,0,0,0,0,0,0,0.311570449,0,0,0,0,0,0
Gene2104,0.306673679,3.64345955,11.12520598,0.821223705,0.726746651,5.419291783,0,1.190756585,2.175259576,0.580881561,1.843468945,3.427274939,1.612290815,3.8549271,7.80714212,0,0,1.627664657
Gene2105,0.920021038,0.910864887,0,0.821223705,0,1.178106909,0.28443239,0.238151317,2.447167023,0.387254374,1.053410826,1.246281796,0.161229082,0.428325233,1.219865956,0.425138707,0.569414579,0
Gene2106,0.306673679,0.607243258,0.264885857,0,1.211244418,0.235621382,0.568864779,0.714453951,0.815722341,0.387254374,1.053410826,0.311570449,0.322458163,0.428325233,0.487946382,0.850277414,0.949024299,0.542554886
Gene2107,5.213452548,11.84124354,21.45575439,10.40216694,13.08143971,20.49906022,16.49707859,9.526052682,25.83120747,5.615188426,16.59122051,12.15124751,9.996203055,12.849757,17.32209658,11.26617573,17.27224224,26.85646683
Gene2108,7.053494623,5.768810954,6.092374704,2.463671116,3.149235487,2.827456583,3.413188675,10.24050663,10.33248299,7.164205923,6.847170367,8.412402124,4.514414283,4.711577567,7.563168929,2.975970948,13.85575476,8.680878168
Gene2109,279.6863955,296.3347101,393.0906114,324.3833637,314.196802,374.1667544,338.4745436,339.1274755,352.6639588,227.705572,280.9973378,256.73405,338.9035294,351.6550166,317.4091218,379.0111571,369.9296716,396.0650664
Gene2110,0,4.857946066,6.357260561,0,3.149235487,5.890534547,0.853297169,1.428907902,3.806704259,0,2.106821651,3.427274939,2.579665305,0,1.219865956,0,0.949024299,2.170219542
Gene2111,138.3098294,203.1228699,252.4362214,130.8483104,185.0781471,272.3783175,140.2251681,193.8551721,251.786296,152.3845963,235.964025,244.5828025,160.5841652,174.7566952,254.2200653,137.1072329,223.4003199,253.644409
Gene2112,3.986757831,14.27021657,13.77406455,15.32950917,11.62794641,24.03338095,11.94616036,13.57462507,14.95490959,9.487732169,9.217344725,16.20166335,16.44536632,12.63559438,16.10223062,9.35305155,10.05965757,14.64898191
Gene2113,0,0,0,0,0,0,0.28443239,0,0,0,0,0,0,0,0,0,0,0
Gene2114,0,0.303621629,0.264885857,0,0.242248884,0.471242764,0,0.476302634,0,0,0,0.311570449,0,0,0.731919574,0,0,0
Gene2115,0.613347359,0.607243258,5.032831278,0.273741235,0.726746651,2.356213819,0.853297169,2.381513171,1.631444682,0.580881561,0.790058119,1.557852245,0,1.92746355,1.707812339,0,0,1.085109771
Gene2116,0.613347359,1.214486517,0,1.094964941,0.726746651,0.942485528,0.853297169,0.714453951,0.543814894,1.161763123,0,0,0,0.64248785,0.487946382,0.425138707,0.949024299,0.813832328
Gene2117,0,0,0,0,0.242248884,0,0,0,0.815722341,0.580881561,0,0,0.322458163,0,0,0.212569353,0,0.271277443
Gene2118,2.146715755,1.821729775,1.854200997,3.284894822,3.149235487,1.884971055,0.853297169,1.428907902,1.903352129,3.872543742,0.526705413,1.869422694,2.740894386,2.141626167,2.927678295,2.338262887,1.708243738,1.356387214
Gene2119,79.73515661,98.37340785,117.3444345,75.27883967,56.44398988,73.04262838,75.37458324,85.97262546,69.60830645,97.20084793,75.05552133,90.97857112,66.26515251,53.32649155,80.99909949,67.17191568,55.23321418,66.19169603
Gene2120,0,0,0.264885857,0,0,0.235621382,0,0,0,0,0,0,0,0,0,0,0,0
Gene2121,2.760063113,3.339837921,3.708401994,5.474824703,6.540719857,6.833020075,6.25751257,3.810421073,5.166241494,3.678916555,5.793759542,5.608268083,4.353185201,6.4248785,6.099329781,6.589649956,7.781999249,8.138323283
Gene2122,0.306673679,0.303621629,1.324429284,0.273741235,0.242248884,0,0,0,0,0,0,0,0.161229082,0.214162617,0,0.212569353,0,0
Gene2123,0.613347359,0,0.529771713,0,0,0,0,0,0.543814894,0,0.263352706,0,0,0,0.487946382,0.212569353,0,0
Gene2124,339.7944366,292.6912505,205.5514248,326.8470348,339.8751837,221.9553417,370.3309712,301.7377187,252.3301109,368.0852827,278.8905161,296.9266379,350.5120233,325.5271773,264.2229661,356.4788057,302.3591415,251.7454669
Gene2125,339.7944366,292.6912505,205.5514248,326.8470348,339.8751837,221.9553417,370.3309712,301.7377187,252.3301109,368.0852827,278.8905161,296.9266379,350.5120233,325.5271773,264.2229661,356.4788057,302.3591415,251.7454669
Gene2126,339.7944366,292.6912505,205.5514248,326.8470348,339.8751837,221.9553417,370.3309712,301.7377187,252.3301109,368.0852827,278.8905161,296.9266379,350.5120233,325.5271773,264.2229661,356.4788057,302.3591415,251.7454669
Gene2127,339.7944366,292.6912505,205.5514248,326.8470348,339.8751837,221.9553417,370.3309712,301.7377187,252.3301109,368.0852827,278.8905161,296.9266379,350.5120233,325.5271773,264.2229661,356.4788057,302.3591415,251.7454669
Gene2128,0,0,0,0,0,0,0.28443239,0,0,0.387254374,0,0,0,0.214162617,0.243973191,0,0,0
Gene2129,2.760063113,1.214486517,0,2.189929881,3.633733254,5.419291783,2.559891506,3.810421073,5.438148941,0,5.793759542,4.673556736,4.353185201,6.639041117,3.659597869,2.338262887,6.073755511,6.781936069
Gene2130,19.32044179,39.16719016,51.3878562,24.63671116,36.82183031,62.20404482,32.99415719,34.53194097,57.91628622,30.39946838,58.20094812,55.45953993,33.2131908,42.61836072,58.79753909,32.52311107,44.7939469,62.12253439
Gene2131,647.0814633,709.2601257,553.3465547,669.8448024,697.6767848,580.8067064,702.5480022,683.49428,557.6821739,651.1682303,570.9486676,551.1681243,630.2444797,631.7797192,578.9483828,715.7210129,640.7812064,649.1669205
Gene2132,141.9899135,127.8247059,128.4696405,137.6918413,156.4927788,139.9591008,121.4526303,130.9832244,118.8235544,126.8258076,142.7371669,125.8744614,148.0082968,167.6893289,131.0136037,117.7634218,113.693111,123.9737913
Gene2133,0,0,0,0,0,0,0,0,0,0,0,0.623140898,0,0,0,0,0.18980486,0
Gene2134,0,0,0,0,0,0,10.52399841,6.430085561,0,10.4558681,0,0,0,0,4.879463825,0,0,3.255329313
Gene2135,0,0.303621629,0,0,0.242248884,0,0.568864779,0,0.815722341,0,0.263352706,0,0.806145408,0.428325233,0.731919574,0,0.18980486,0
Gene2136,0,0,0,0,0,0,1.422161948,0.952605268,0,0.968135936,0,0,0,0,0,0.425138707,0,0.271277443
Gene2137,1.226694717,2.428973033,2.38397271,4.106118527,1.937991069,2.591835201,1.137729558,0.952605268,1.087629788,0.774508748,0,1.246281796,2.579665305,1.499138317,1.463839147,1.487985474,0,1.356387214
Gene2138,102.7356826,87.13940757,54.30160063,104.5691518,93.50806907,67.6233366,96.99144484,97.40388868,64.17015751,115.0145491,100.3373812,88.17443708,129.7894106,98.51480367,79.53526035,111.5989105,121.8547199,103.8992606
Gene2139,5.520126227,4.857946066,5.032831278,7.117272114,8.963208693,4.712427638,5.688647791,4.286723707,4.894334047,6.196069988,6.583817661,6.231408981,8.222683158,5.996553267,7.563168929,6.164511249,3.985902054,5.425548855
Gene2140,0,0.303621629,0,1.368706176,0,0.235621382,0,0.714453951,0,0,0.263352706,0,0,1.713300933,0,0.425138707,0.379609719,0
Gene2141,114.695956,118.716057,123.4368092,130.3008279,127.4229128,130.7698669,137.0964118,123.6005336,124.8055182,117.1444482,129.0428262,124.3166092,112.8603571,123.1435046,111.2517752,134.131262,95.28203958,105.5269252
Gene2142,114.695956,118.716057,123.4368092,130.3008279,127.4229128,130.7698669,137.0964118,123.6005336,124.8055182,117.1444482,129.0428262,124.3166092,112.8603571,123.1435046,111.2517752,134.131262,95.28203958,105.5269252
Gene2143,0,0.303621629,0,0,0,0,0,0.238151317,0,0,0,0.311570449,0,0,0,0,0,0
Gene2144,5.213452548,7.2869191,7.151918131,6.569789644,7.509715391,4.241184874,4.550918233,6.906388195,4.894334047,8.325969046,4.740348716,5.919838532,6.610392343,3.640764483,5.85535659,7.652496723,2.277658317,3.526606756
Gene2145,321.0873422,363.4350901,384.0844922,361.0646892,350.2918857,386.6546877,304.3426568,362.4663046,397.2567801,378.9284052,357.3696226,352.6977483,337.2912386,343.3026745,362.300189,324.5934027,395.9329374,378.4320327
Gene2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18980486,0.271277443
Gene2147,16.253705,22.77162219,11.6549777,13.68706176,20.59115511,19.5565747,19.0569701,18.33765141,14.68300214,16.65193809,20.01480569,17.1363747,13.70447193,19.06047288,12.44263275,16.36784021,20.68872971,22.78730519
Gene2148,207.3114072,155.4542741,115.4902335,149.7364556,162.7912498,153.8607624,174.6414872,192.9025668,142.4795023,195.563459,147.4775156,139.5835612,152.5227111,178.8257849,123.2064616,120.5268234,160.5749113,166.021795
Gene2149,124.8161875,158.1868688,185.9498714,137.1443588,159.8842632,176.480415,142.5006272,162.8955009,185.1689714,159.7424294,183.2934837,168.2480425,166.7108703,155.4820597,188.1033305,170.2680521,196.258225,185.8250483
Gene2150,0.613347359,0.303621629,0.529771713,0.273741235,1.211244418,0.942485528,0.853297169,0.476302634,0,0.387254374,0.790058119,0.623140898,0,0.64248785,0,0.425138707,0.759219439,0.271277443
Gene2151,372.915194,362.5242252,378.5218892,422.3827258,427.0847818,378.8791821,395.0765891,438.4365747,391.8186312,461.4135869,391.6054745,422.8010993,434.8348329,391.060938,407.6792026,439.8059922,433.3244948,387.1129108
Gene2152,372.915194,362.5242252,378.5218892,422.3827258,427.0847818,378.8791821,395.0765891,438.4365747,391.8186312,461.4135869,391.6054745,422.8010993,434.8348329,391.060938,407.6792026,439.8059922,433.3244948,387.1129108
Gene2153,0,0.910864887,0,0,0.968995534,0,0,0.714453951,0.271907447,0,0,0,0,0,0.487946382,0.212569353,0.379609719,0
Gene2154,0.306673679,0.303621629,0,0,0,0,0,0,0,0,0,0,0.322458163,1.070813083,0,0,0,0
Gene2155,2.760063113,0.910864887,1.854200997,2.189929881,0,1.884971055,2.559891506,2.857815805,0,1.936271871,1.843468945,2.492563592,1.128603571,1.92746355,2.439731912,2.763401594,3.226682615,1.627664657
Gene2156,0,0,0,0,0,0,0,0.238151317,0,0,0,0,0,0,0,0,0,0
Gene2157,0.306673679,0.910864887,0.529771713,1.916188646,0.484497767,0,0,3.095967122,0,0,0,0,1.289832652,1.499138317,0.487946382,0,1.138829158,0
Gene2158,0.920021038,2.428973033,1.854200997,2.189929881,2.422488836,3.76994211,1.422161948,2.381513171,3.262889365,3.098034994,3.423585184,2.804134041,1.128603571,1.713300933,2.683705104,1.487985474,5.694145792,4.88299397
Gene2159,0.920021038,1.821729775,3.973287851,1.642447411,2.422488836,0,1.137729558,1.190756585,3.262889365,1.161763123,4.213643303,3.738845388,1.934748978,2.141626167,4.391517442,1.062846767,1.898048597,3.526606756
Gene2160,10.73357877,11.23400028,18.54200997,6.296048408,8.720959809,13.90166153,11.66172797,11.90756585,13.8672798,10.26224092,14.48439885,9.035543022,7.094079588,10.92229345,14.88236467,8.927912843,18.03146167,11.93620748
Gene2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212569353,0,0
Gene2162,4.906778868,4.250702808,4.767945421,6.022307173,8.720959809,4.005563492,5.119783012,3.810421073,4.6224266,6.196069988,6.057112248,4.985127185,8.222683158,5.1399028,6.831249355,5.526803189,3.606292335,4.88299397
Gene2163,36.18749415,40.68529831,60.92374704,46.80975121,48.44977672,64.79588002,42.38042605,55.96555951,66.61732453,42.0170996,53.46059941,56.08268083,48.69118262,43.04668595,64.89686887,44.63956422,51.05750727,42.59055851
Gene2164,36.18749415,40.68529831,60.92374704,46.80975121,48.44977672,64.79588002,42.38042605,55.96555951,66.61732453,42.0170996,53.46059941,56.08268083,48.69118262,43.04668595,64.89686887,44.63956422,51.05750727,42.59055851
Gene2165,2.146715755,2.428973033,6.357260561,0.54748247,0.726746651,1.884971055,1.137729558,0,2.447167023,0.580881561,2.370174358,1.557852245,1.451061734,1.713300933,3.171651486,0.63770806,0,1.627664657
Gene2166,0,0,0,0,0,0,0,0,0,0.193627187,0,0.623140898,0,0,0,0,0,0
Gene2167,0,0,0.264885857,1.094964941,0.726746651,0,0,0.476302634,0,0,0,0.934711347,0.322458163,0.428325233,0,0.212569353,0,0.813832328
Gene2168,0,0.303621629,0.529771713,0.54748247,0.484497767,0.942485528,0.568864779,0.238151317,0,0.193627187,0.790058119,0,0,0,0.487946382,0.212569353,0.18980486,0.271277443
Gene2169,9.506884057,25.20059522,32.58096038,9.854684465,17.92641739,39.11314939,13.08388992,20.71916458,33.98843088,11.81125841,18.96139486,33.33803805,6.771621424,19.48879812,36.59597869,13.39186926,41.18765456,43.1331134
Gene2170,1.226694717,0,0,0,0,1.413728291,0,1.428907902,0,0,0,2.180993143,2.09597806,1.92746355,5.611383399,0.63770806,0,0
Gene2171,0,0,0,0,0,0,10.52399841,6.430085561,0,10.4558681,0,0,0,0,4.879463825,0,0,3.255329313
Gene2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214162617,0,0,0,0
Gene2173,0,0,1.854200997,0.273741235,0,0.706864146,0,0,0,0,0.263352706,0.623140898,0,0.214162617,0.975892765,0,0,0
Gene2174,168.0571762,199.4794104,238.6621569,194.0825357,193.3146091,250.7011503,197.111646,210.7639156,243.3571651,180.2669112,211.9989287,230.5621323,207.663057,206.8810877,227.6269874,204.7042873,181.4534459,229.2294391
Gene2175,122.0561244,124.7884896,106.7490003,106.2115992,95.68830902,97.31163072,93.86268856,96.45128341,91.63280966,121.5978735,109.5547259,111.2306503,101.5743214,91.01911209,96.36941054,87.36600425,94.90242986,88.97900123
Gene2176,0,0,0.264885857,0,0,0,0,0,0,0.193627187,0,0,0,0,0,0,0,0
Gene2177,1459.153366,1468.921442,1425.085909,1448.912358,1505.334563,1398.648523,1597.941165,1566.559364,1514.252573,1600.715956,1486.889381,1424.500093,1477.503303,1461.659859,1428.707008,1564.72301,1606.128723,1515.89835
Gene2178,1459.153366,1468.921442,1425.085909,1448.912358,1505.334563,1398.648523,1597.941165,1566.559364,1514.252573,1600.715956,1486.889381,1424.500093,1477.503303,1461.659859,1428.707008,1564.72301,1606.128723,1515.89835
Gene2179,1459.153366,1468.921442,1425.085909,1448.912358,1505.334563,1398.648523,1597.941165,1566.559364,1514.252573,1600.715956,1486.889381,1424.500093,1477.503303,1461.659859,1428.707008,1564.72301,1606.128723,1515.89835
Gene2180,2291.772405,2455.995358,2180.540372,2495.151358,2524.960114,2133.315992,2623.604361,2553.458422,2449.886098,2485.785828,2363.327188,2400.027169,2645.607999,2721.150207,2514.143736,2889.242652,2769.063099,2722.540416
Gene2181,5.826799906,8.197783987,10.59543427,9.307201995,7.994213159,13.90166153,7.964106908,10.71680927,13.8672798,8.71322342,10.27075555,9.347113471,11.60849387,10.2798056,15.61428424,3.826248361,5.314536072,11.12237515
Gene2182,90.77540906,142.7021657,199.9888218,105.937858,121.8511884,184.7271634,110.9286319,122.1716257,197.9486215,92.36016825,160.1184455,162.3282039,105.7662775,141.7756522,190.5430624,106.7098154,156.2093996,215.665567
Gene2183,5.213452548,5.465189325,8.741233271,5.201083468,9.44770646,5.183670402,6.54194496,7.382690829,9.516760647,6.970578736,5.003701422,12.46281796,4.030727038,8.35234205,8.051115311,5.314233835,9.869852706,7.053213512
Gene2184,0.613347359,0,0.264885857,0,0,0,0.28443239,0,0,0,0,0.623140898,0,0,0,0,0,0
Gene2185,34.34745208,38.25632527,67.01612175,26.55289981,29.5543638,40.2912563,32.7097248,40.24757258,45.95235855,21.68624496,35.02590996,32.71489715,36.11531426,33.19520558,32.20446124,19.76894987,20.11931513,25.22880218
Gene2186,0,0,0,0,0,0.235621382,0,0,0,0,0.263352706,0,0,0,0,0,0,0
Gene2187,535.452244,533.7668241,436.267006,544.1975755,510.4183977,457.5767236,550.0922414,545.6046674,474.2065877,609.7320122,530.3923508,526.2424884,524.3169731,498.9988968,476.4796425,549.7043479,515.6998039,484.2302353
Gene2188,535.452244,533.7668241,436.267006,544.1975755,510.4183977,457.5767236,550.0922414,545.6046674,474.2065877,609.7320122,530.3923508,526.2424884,524.3169731,498.9988968,476.4796425,549.7043479,515.6998039,484.2302353
Gene2189,535.452244,533.7668241,436.267006,544.1975755,510.4183977,457.5767236,550.0922414,545.6046674,474.2065877,609.7320122,530.3923508,526.2424884,524.3169731,498.9988968,476.4796425,549.7043479,515.6998039,484.2302353
Gene2190,10.4269051,9.715892133,4.238173707,9.854684465,15.98842632,4.94804902,13.93718709,13.33647376,4.6224266,8.132341859,4.476996009,6.54297943,9.512515811,13.49224485,3.171651486,7.439927369,7.402389529,9.223433054
Gene2191,0.306673679,0,0,0,0,0,5.688647791,3.334118439,0.271907447,0.387254374,0,0,0,0,0,1.913124181,13.85575476,3.255329313
Gene2192,3.066736793,3.947081179,1.324429284,2.737412351,3.633733254,2.827456583,0.853297169,1.667059219,0.815722341,2.904407807,1.053410826,1.557852245,3.063352549,1.713300933,1.463839147,1.913124181,1.518438878,1.898942099
Gene2193,0.306673679,0,0,0,0,0,5.688647791,3.334118439,0.271907447,0.387254374,0,0,0,0,0,1.913124181,13.85575476,3.255329313
Gene2194,5.520126227,14.87745983,33.11073209,6.022307173,9.689955344,16.25787535,8.532971687,7.858993463,25.01548513,4.840679678,13.69434073,10.90496572,4.19195612,7.06736635,22.68950679,2.338262887,2.087853457,8.952155611
Gene2195,0,0,0.264885857,0,0,0,0,0,0,0,0,0,0,0,0.243973191,0,0,0.271277443
Gene2196,0,0,0.79465757,0,0,0,0.568864779,0,1.087629788,0.193627187,0.790058119,0.934711347,0.483687245,0,0.731919574,0.425138707,0.379609719,0
Gene2197,0,0,0.264885857,0,0,0,0,0,0,0,0,0.311570449,0,0,0,0,0,0
Gene2198,0,0.607243258,0,0,0,0.235621382,0,0.476302634,0,0,0,0,0,0,0,0,0,0
Gene2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27541612,0,0
Gene2200,0,0.303621629,0.264885857,0,0.726746651,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene2201,472.2774661,464.237471,433.3532616,474.1198193,427.5692795,402.6769416,434.8971236,426.5290089,392.6343535,447.8596838,392.6588853,393.2019067,433.8674584,392.9884016,358.3966179,360.5176234,389.2897673,374.6341485
Gene2202,0,0,0,0,0.726746651,0,0.853297169,0,1.359537235,0,0,0,0,0,0,0,0,0
Gene2203,0,0,0,0,0,0.235621382,0,0,0,0,0,0,0,0,0.243973191,0,0,0
Gene2204,5.213452548,5.161567696,3.443516137,4.653600998,3.875982138,3.298699346,2.844323896,4.04857239,3.262889365,4.647052491,3.423585184,3.738845388,3.224581631,6.639041117,2.195758721,2.338262887,4.745121493,2.712774428
Gene2205,54.28124123,50.70481207,26.22369981,48.45219862,45.05829235,22.1484099,29.01210374,20.00471063,20.12115108,46.27689772,31.33897207,35.51903119,42.88693569,31.69606727,30.25267571,34.01109655,23.91541233,17.90431122
