CJ001,CJ002,CJ003,CJ004,CJ005,CJ006,CJ007,CJ008,CJ009,CJ010,CJ011,CJ012,CJ013,CJ014,CJ015,CJ016,CJ017,CJ018
61.70206373,70.59221853,84.99947437,66.51961132,61.51431918,82.57299206,71.10965392,71.59893988,82.95481323,64.95358926,68.77330249,71.26458777,66.31679474,70.22760479,73.66618019,59.80538117,72.47076357,69.13371507
5.346799283,6.635445502,10.64385109,5.412730686,5.743038098,11.01560726,5.330778733,6.883696297,8.961470378,5.479623785,8.625804042,8.381007035,6.433926747,6.886543142,12.97575972,3.226016411,5.965787834,8.400710397
41.7585024,42.9352356,48.07388669,39.50343799,40.83938203,47.10273666,41.96154269,43.80920298,47.10893172,43.2689805,45.18056279,39.04195824,40.27471029,41.2814207,40.77509305,38.92490132,44.54002962,39.93780353
19.03460545,19.62753627,27.54285638,20.55888059,18.42026294,22.55996368,20.73624021,19.37633032,22.72197954,22.31944322,21.96083083,22.9046155,18.93969778,18.57853122,21.63995371,17.15815322,21.28701568,18.49992508
28.28456821,36.13250996,42.72673875,35.23022955,37.77642838,40.84587174,30.90873541,37.05298254,36.62939805,29.60333338,33.19768907,30.86917498,32.83809366,36.36246132,29.48289709,33.35913674,34.16769396,35.9899287
177.0859923,142.6341983,117.7381443,169.5988948,143.2356243,109.9357605,192.2014717,163.6790008,118.3109969,183.1330364,149.4362268,131.5453713,161.0988412,143.3309089,112.8398345,186.04543,145.9584228,125.7811284
2.619931649,3.011042497,2.925797931,1.804243562,1.914346033,2.996245176,2.151873984,2.931944719,2.154670474,2.004740409,3.030687906,2.706909104,2.729544681,2.308127097,2.422689315,1.488930651,1.965998263,2.616614714
9.303430752,9.088887536,7.869387538,8.356496497,9.486648117,9.209047673,8.21624612,9.688165158,8.031044492,9.088156522,7.040521137,7.131664371,8.439306513,9.648728029,5.625566714,7.090145959,8.74530262,8.446615918
0,0,0,0.142440281,0,0,0,0.042491952,0,0,0,0.052055944,0,0,0,0,0,0
0,0,0.050444792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.604039785,2.50920208,2.623129179,2.326524593,3.658527973,4.450305335,2.543123799,2.804468862,2.987156793,2.338863811,2.424550325,2.134293717,2.451019713,3.367595273,3.24393993,3.54507298,3.559134787,3.580630661
0,0,0,0,0,0,0,0,0,0.03341234,0,0.156167833,0.111409987,0,0,0,0,0
28.3380362,20.96577738,19.77435843,32.85622486,25.48207274,21.89902724,34.91904601,34.03605391,21.25288603,33.31210313,27.36944309,28.57871343,29.57935154,26.60021884,22.78970457,38.21588672,35.45576179,29.47134467
4.598247383,5.408724484,5.700261486,5.032889936,5.828120144,5.463741203,4.792810237,5.481461866,4.750068998,4.209954859,4.382840972,4.5809231,4.344989492,4.881121238,4.065190545,4.821299252,6.745407835,5.370945992
1.978315735,1.840081526,2.421350012,1.329442625,1.659099895,1.85062202,1.662811715,2.507025194,2.938187009,2.305451471,1.492030969,3.01924477,1.671149805,1.702716711,1.724626292,1.73708576,2.135480872,1.790315331
1.283231828,0.89216074,1.109785422,0.37984075,0.638115344,1.277810443,1.320468126,1.359742478,0.734546752,1.503555307,0.979145324,1.197286719,0.696312419,1.627040413,0.492750369,1.382578462,1.288067828,0
1.390167814,1.617041341,2.421350012,1.187002343,1.659099895,1.806559591,1.173749446,2.039613718,2.742307875,1.737441688,1.771786776,2.65485316,1.392624837,0.908115579,1.929938946,1.347127732,1.627033046,1.377165639
411.7035448,483.8856812,554.9936006,451.4882113,460.7618195,532.274143,437.2705748,468.4737758,512.4198144,422.6326906,470.456015,480.1119744,441.5456309,461.5497431,479.6514218,430.1591553,485.2965024,450.6545026
4.330907419,1.003680832,0,3.276126468,5.190004799,0.176249716,2.05406153,1.699678098,0.293818701,6.749292711,1.585282905,1.301398608,2.116789752,1.513525965,1.108688331,4.537693414,0.915206088,0.36724417
11.9233624,6.523925409,6.255154197,12.154904,12.46451972,6.873738933,7.335934036,8.710850252,9.304258863,21.65119642,10.21108695,10.30707697,7.854404081,9.648728029,7.350193006,9.678049234,9.762198274,7.298977886
2.940739606,5.1856843,10.18984797,2.848805624,3.828692065,8.856548241,2.983279841,4.206703292,9.010440162,2.13838977,4.103085166,3.331580436,2.200347243,4.124358256,6.077254553,3.119664222,4.270961745,5.095512864
1.764443763,0,0.100889584,0,1.106066597,0,0.489062269,0,0,1.570379987,0.606137581,0,0,0,0,0,0,0
1.443635806,5.520244577,13.01475631,2.136604218,3.786151042,15.24560045,3.081092295,5.353986009,11.2630502,3.174172315,8.672430009,8.641286756,2.172494746,5.032473835,8.992694237,3.367819331,7.79620001,11.88953002
63.25263552,86.37231161,98.87179214,59.58751764,71.12859037,95.35109648,72.03887223,78.48263617,89.22294552,63.18273523,74.18191476,71.16047588,63.03020013,70.30328109,73.87149284,61.47156547,66.03042443,75.0096218
17.27016168,23.02889909,25.97906783,17.37771431,17.52690145,28.77276618,23.42608269,23.45555775,29.57774923,18.4770241,24.99151874,21.70732878,18.10412288,22.13531724,25.82833185,19.92331015,27.86294091,25.52346984
17.27016168,23.02889909,25.97906783,17.37771431,17.52690145,28.77276618,23.42608269,23.45555775,29.57774923,18.4770241,24.99151874,21.70732878,18.10412288,22.13531724,25.82833185,19.92331015,27.86294091,25.52346984
0.267339964,0.223040185,0.302668751,0.332360656,0.212705115,0.440624291,0.146718681,0.16996781,0.195879134,0.200474041,0.279755807,0.260279722,0.16711498,0.264867044,0.369562777,0.07090146,0.135586087,0.183622085
8.87568681,11.93264989,11.70319172,11.49018268,10.55017369,13.92372758,12.22655673,12.62010988,13.51566024,13.19787436,12.77551517,11.45230775,12.45006604,10.74603435,12.07238404,13.11677002,16.60929567,11.70590793
38.0157429,49.23612082,64.01444093,38.55383611,42.49848192,50.75991828,37.2665449,42.32198464,53.42603379,35.55072992,44.99405892,40.60363657,33.86863604,39.2759988,46.11322204,27.79337216,34.64224526,39.34103175
18.6603295,21.52337785,29.76242723,20.32148012,18.50534498,22.60402611,15.55218016,19.97121765,23.99519391,14.83507903,17.53136389,17.8551889,16.37726808,16.00553708,23.36458,14.9956587,15.05005567,17.26047601
3.421951541,5.352964438,8.172056289,5.460210779,4.594430478,6.521239501,5.917653456,5.736413581,6.366071854,4.711139962,6.387757587,7.131664371,3.342299609,5.713560519,5.830879368,4.183186116,6.711511313,6.931733716
504.4170444,554.3663796,582.1328986,486.7184409,505.3022706,574.4859501,491.8010178,527.8775253,572.2608899,516.0201813,537.7372865,532.1679187,478.2552216,504.0041465,513.2816345,462.2066151,518.2778181,516.4830201
103.3001621,126.9656253,137.3611684,114.6169463,116.5198619,135.0513451,114.6851021,123.3966299,132.2184154,112.4325246,115.818904,119.1560565,113.8610067,124.071291,114.8929611,107.8765708,124.1629593,113.7538818
262.1535688,280.0269522,287.5353139,267.7877287,263.8819653,284.6432917,253.2853492,279.682031,279.5195242,279.2269267,272.9484155,262.674295,260.2537296,264.2994717,276.4740196,263.5407253,283.5783012,264.4158027
0,0,0,0,0,0,0,0,0,0.367535742,0,0.156167833,0.111409987,0.113514447,0,0,0.067793044,0.091811043
0.641615914,0.501840416,1.160230214,0.997081968,0,0.616874007,0.978124538,0.934822954,0.587637402,0.534597442,1.025771291,0.676727276,1.058394876,1.059468176,0.739125554,0.779916056,0.881309566,1.42307116
5.934947204,7.806406472,10.84563026,4.748009373,7.870089245,10.3106084,7.43374649,7.351107774,8.961470378,6.58223101,8.346048235,9.318014032,6.043991793,7.794658721,5.543441653,5.884821146,8.609716533,7.574411014
0.213871971,0.44608037,0.605337503,0.949601875,0.382869207,0.396561862,0.586874723,0.637379287,0.391758268,0.233886381,0.326381775,0.260279722,0.946984889,0.567572237,0.821250615,0.957169704,0.542344349,0.550866256
41.65156641,59.49596933,65.17467115,46.57797195,47.22053547,64.81583315,46.55872802,49.84306022,60.23283369,46.81068855,52.22108393,53.30528698,47.07071949,45.40577896,51.90303888,39.45666226,43.7265131,47.37449798
0,0.167280139,0,0.142440281,0,0.176249716,0.097812454,0,0,0.167061701,0.139877903,0.156167833,0,0.113514447,0.164250123,0,0,0.229527606
0.320807957,0.501840416,2.169126052,0.189920375,0.467951252,1.365935301,0.342343588,0.297443667,0.97939567,0.233886381,0.699389517,0.416447555,0.612754928,0.567572237,0.739125554,0.389958028,0.271172174,0.872204905
0,0.055760046,0,0,0,0,0,0,0,0,0,0,0.027852497,0,0,0,0,0
4.651715376,3.680163051,2.270015636,3.845887592,2.977871606,2.599683315,3.081092295,2.889452767,3.280975494,4.978438683,3.310443713,2.030181828,3.230889622,2.875699334,2.504814376,3.970481737,2.813411308,2.84614232
2.138719713,1.115200925,0.706227087,1.044562062,0.638115344,0.48468672,1.2715619,0.637379287,0.636607185,1.904503389,0.83926742,0.468503499,0.529197438,0.908115579,0.615937961,0.531760947,0.203379131,0.229527606
185.4804671,208.654093,252.2239595,172.2577801,192.880998,230.5346288,187.6531926,192.4885446,220.5599048,167.5294735,181.3283887,167.5680848,172.8525948,193.7691617,172.8732545,167.0792895,193.006795,199.0004348
22.24268502,27.26666261,27.94641472,24.9745293,22.54674216,24.85120999,22.93702042,24.05044509,26.83544135,23.58911215,20.7019297,25.6115246,23.42394976,23.8001958,22.91289216,22.05035393,25.65966699,21.9887447
0.7485519,0.278800231,0.100889584,0,0.170164092,0.132187287,0.244531135,0.382427572,0.14690935,0.467772762,0.046625968,0.36439161,0.334229961,0.075676298,0.287437715,0.141802919,0.135586087,0
0.160403978,0.390320324,0.201779168,0.284880562,0.170164092,0,0,0.254951715,0.097939567,0.10023702,0.046625968,0.156167833,0.16711498,0.151352597,0.123187592,0.141802919,0.101689565,0.045905521
0,0,0.151334376,0.047480094,0.085082046,0.088124858,0.146718681,0,0.097939567,0.501185102,0.233129839,0,0.16711498,0.189190746,0,0.141802919,0,0.137716564
23.41898086,30.33346515,32.13333245,24.02492743,27.56658287,30.53526334,29.39264237,30.2967621,33.54430169,26.39574872,30.35350503,26.75675538,27.68538176,29.21105113,27.79933333,26.12718786,29.59166352,32.50110908
4.865587348,5.576004623,12.15719485,3.323606561,2.807707514,6.741551646,3.570154564,4.546638912,7.982074709,3.207584655,5.548490167,4.424755267,3.119479635,3.745976764,3.900940422,2.233395977,1.864308698,3.53472514
49.83216932,51.856843,50.09167836,54.50714761,45.85922274,51.20054257,51.05810089,50.90535903,50.43887699,54.52893913,51.89470215,46.01745477,50.69154407,50.17338575,45.82578433,48.21299252,44.5061331,43.28890658
0,0,0,0,0,0.044062429,0,0,0,0,0,0,0,0,0,0,0,0
0.37427595,0,0,0.37984075,0.382869207,0,0.195624908,0.254951715,0,0.701659143,0.233129839,0.052055944,0.027852497,0,0,0.779916056,0,0
11.49561846,16.17041341,21.99392927,11.11034193,13.14517609,19.51965607,10.66155747,13.46994893,20.12658101,12.5630399,18.41725728,17.3866854,12.25509857,11.88117883,17.6158257,10.98972624,9.999473926,13.17488461
161.9010823,119.8840994,93.72642337,147.3782109,121.3269974,88.6976697,150.435554,135.5493283,105.8237021,157.3052974,116.2851637,120.9780146,138.1483838,120.514505,95.47038402,139.1795652,122.908788,104.4350609
41.43769444,50.07252152,74.10339931,37.27187358,45.51889455,61.33490125,42.20607382,46.18875231,57.73537473,32.30973293,46.01983021,38.98990229,38.21362553,47.25984827,44.75815853,37.15236483,42.30285919,47.74174215
0,0,0,0.427320844,0.255246138,0,0.097812454,0,0.048969783,0.300711061,0.279755807,0.052055944,0,0,0,0.177253649,0,0
0,0,0,0,0,0,0,0,0,0.03341234,0,0,0,0,0,0,0,0
161.9010823,119.8840994,93.72642337,147.3782109,121.3269974,88.6976697,150.435554,135.5493283,105.8237021,157.3052974,116.2851637,120.9780146,138.1483838,120.514505,95.47038402,139.1795652,122.908788,104.4350609
20.69211323,20.68697715,18.86635217,23.36020612,24.92903945,23.39714983,23.23045778,26.68494614,24.43592196,25.4602032,23.73261761,22.85255955,24.67731211,23.42181431,23.11820482,28.32513311,29.01542265,24.51354837
87.84791222,105.5537675,115.1150151,89.64241697,92.696889,107.6004518,94.24229925,98.9212653,103.8649108,96.76213708,103.1832667,93.02397249,95.67332631,90.54669088,95.3061339,93.48357447,97.62198274,94.97852356
16.94935373,21.18881757,22.64971157,15.19362999,18.547886,21.94308967,16.23686733,19.97121765,22.13434214,16.83981944,19.02339486,14.94005602,17.76989292,17.44338675,19.58682717,17.40630833,21.49039481,19.60165759
1.443635806,3.178322635,1.916902093,1.234482437,1.956887056,2.775933031,1.222655673,2.592009099,2.938187009,1.236256586,1.305527098,1.509622385,1.086247373,1.210820772,2.463751846,1.347127732,1.559240002,2.524803671
1.497103799,2.732242265,3.127577098,1.424402812,1.744181941,4.097805903,1.907342849,1.827153955,3.770673329,2.071565089,3.357069681,2.342517494,1.754707295,2.421641545,4.024128015,2.765156924,3.152376526,2.616614714
0,0.557600462,0.605337503,0.237400469,0.255246138,0.616874007,0.146718681,0.212459762,0.342788484,0.06682468,0.466259678,0.156167833,0,0.340543342,0.246375185,0,0.169482609,0.229527606
27.96376025,37.91683144,41.31428457,27.11113352,31.99084926,43.84211691,32.08248485,32.33637581,37.9515822,28.76802487,33.66394875,32.63907709,29.66290903,32.01107417,33.95871294,27.33251267,37.01500179,37.45890538
7.218179032,10.31560855,5.54892711,5.840051529,8.848532773,9.605609535,9.096558205,9.135769777,6.219162503,6.181282928,6.574261459,6.559048984,6.740304212,8.702774301,5.297066468,4.289538305,7.626717401,8.538426961
7.75285896,10.09256837,8.172056289,6.409812654,10.16730448,11.05966969,8.998745751,9.178261729,9.793956698,5.780334846,6.947269201,7.391944093,7.018829179,10.82171065,5.543441653,6.664737202,8.37244088,11.24685272
87.84791222,105.5537675,115.1150151,89.64241697,92.696889,107.6004518,94.24229925,98.9212653,103.8649108,96.76213708,103.1832667,93.02397249,95.67332631,90.54669088,95.3061339,93.48357447,97.62198274,94.97852356
2.512995663,5.687524716,23.40638345,1.376922718,5.104922754,18.06559591,3.032186068,4.206703292,14.73990483,2.10497743,7.926414525,7.96455948,2.423167217,5.448693475,14.86463614,2.091593058,3.830306961,7.895749663
16.94935373,21.18881757,22.64971157,15.19362999,18.547886,21.94308967,16.23686733,19.97121765,22.13434214,16.83981944,19.02339486,14.94005602,17.76989292,17.44338675,19.58682717,17.40630833,21.49039481,19.60165759
61.70206373,70.59221853,84.99947437,66.51961132,61.51431918,82.57299206,71.10965392,71.59893988,82.95481323,64.95358926,68.77330249,71.26458777,66.31679474,70.22760479,73.66618019,59.80538117,72.47076357,69.13371507
0,0.223040185,0.504447919,0,0,0,0,0,0,0,0,0,0,0.529734088,0,0,0.406758261,0.36724417
4.117035448,2.174641803,0.151334376,5.127850123,4.254102295,0.176249716,2.68984248,2.08210567,0,9.355455243,1.818412744,2.134293717,2.144642249,1.74055486,0.5338129,6.381131363,1.999894785,0.872204905
0,0,0,0.047480094,0,0.044062429,0,0.042491952,0.14690935,0.03341234,0,0.104111889,0,0.037838149,0.123187592,0.03545073,0,0.091811043
0.481211935,0.669120555,0.504447919,0.617241219,0.680656367,0.396561862,0.489062269,0.424919524,0.489697835,0.601422123,0.466259678,0.312335666,0.696312419,0.718924834,0.451687838,1.028071164,0.440654783,0.459055213
0.7485519,0.947920786,0.554892711,1.044562062,0.553033298,0.572811578,0.978124538,1.104790764,0.881456103,1.236256586,0.979145324,1.457566441,0.612754928,0.794601132,0.985500738,0.744465326,1.016895653,0.872204905
0,0.947920786,0,0,0.467951252,0.704998865,0.391249815,0,0.734546752,0,0.466259678,0.624671332,0,0,0.903375677,0.354507298,0.644033914,1.009921469
0,0,0.857561462,0,0.340328184,0.440624291,0.63578095,0.509903429,0.881456103,0,0.885893388,1.041118886,0,0.302705193,0,0.602662407,0.440654783,0.642677298
34.86113132,34.12514829,45.70298147,32.04906327,38.88249497,42.56430647,33.01170316,36.3731113,41.91813467,31.44101208,38.32654552,32.5349652,32.92165115,31.40566378,31.94664893,33.85544696,40.3029644,36.03583422
0,0,0,0,0,0,0,0,0,0.03341234,0,0.156167833,0.111409987,0,0,0,0,0
16.30773781,24.98050071,35.91669184,19.32439815,20.33460897,28.24401703,17.01936696,18.39901541,26.688532,17.87560198,22.47371648,23.32106305,15.29102071,21.49206871,23.73414278,11.91144521,17.4228122,20.29024041
1.550571792,2.732242265,7.364939619,1.376922718,1.659099895,5.63999092,1.222655673,2.039613718,4.896978349,0.868720844,2.797558068,2.238405606,1.086247373,1.627040413,3.736690299,1.240775543,1.491446958,2.983858884
0,0,0,0,0,0,0,0,0,0,0,0,0,0.037838149,0,0,0,0
0.267339964,0,0.655782295,0,0.297787161,0.352499432,0,0.212459762,0.342788484,0.10023702,0.512885646,0.36439161,0.139262484,0.302705193,0.574875431,0.141802919,0.169482609,0.275433128
48.06772555,52.80476378,59.62574404,56.31139117,51.77242493,57.32522021,51.2537258,53.28490837,59.10652867,47.81305876,53.57323699,50.59837787,54.59089362,51.72474987,53.70979024,45.58963852,51.99726442,45.85961577
151.9025676,178.2648678,201.5269437,152.6959814,166.7182689,188.6753212,154.4458646,177.1489498,191.7656721,157.5725962,170.6510421,159.1870777,154.9991444,163.5364806,161.539996,140.774848,170.1944359,155.2983785
0.053467993,0.167280139,0.302668751,0,0,0.220312145,0,0,0.14690935,0.06682468,0.279755807,0,0.08355749,0.113514447,0.205312654,0,0,0.091811043
0,0,0,0,0,0.088124858,0,0,0.048969783,0,0.093251936,0,0,0,0,0,0,0
0.106935986,0.334560277,0,0,0,0,0,0,0,0,0.093251936,0,0,0,0,0,0,0
3.635823512,5.576004623,8.928728168,3.371086655,4.339184341,5.816240636,3.32562343,3.739291816,7.247527956,3.441471036,5.175482425,5.622041986,3.063774642,4.313549001,5.95406696,2.127043788,3.99978957,4.59055213
11.9233624,16.83953396,17.10078446,10.20822015,14.03853757,16.8318479,11.4440571,11.60030302,14.49505591,10.05711439,15.15343953,13.2742658,9.971193834,11.91901698,12.35982176,10.17435945,13.62640176,9.318820823
62.6644876,77.11614394,80.25766393,62.43632326,68.32088285,76.62456413,69.15340485,68.79447102,76.58874138,62.94884885,67.84078314,67.98506328,67.70941958,67.73028695,62.37398423,61.04615671,76.26717401,74.78009419
0.588147921,0.167280139,0.302668751,1.092042156,0.680656367,0.528749149,0.342343588,0.33993562,0.244848917,0.902133184,0.606137581,0.36439161,0.278524967,0.264867044,0.164250123,0.957169704,0.271172174,0.413149692
0.106935986,0.055760046,0,0.047480094,0,0,0,0,0,0,0,0.052055944,0,0,0.041062531,0,0,0
0,0,0.454003127,0.094960187,0.042541023,0.264374574,0.195624908,0.16996781,0.195879134,0.03341234,0.139877903,0.104111889,0,0.075676298,0.082125062,0,0.067793044,0.045905521
109.8767253,123.4527424,148.7112465,108.3495739,117.2430592,133.5532225,109.501042,124.4589287,124.7750083,110.4277842,116.2385377,108.7969236,121.2140658,118.5469212,115.5910241,105.5368226,120.2309628,110.0355345
3.047675591,3.122562589,5.044479191,2.991245905,2.935330583,3.613119183,3.032186068,2.761976909,4.652129431,2.27203913,3.730077423,2.238405606,2.200347243,3.254080825,2.751189561,2.127043788,2.406653047,3.397008576
0,0.223040185,0.605337503,0.712201406,0.382869207,0.572811578,1.027030765,0.934822954,0.293818701,0.03341234,0.373007742,0.312335666,0.529197438,0.378381491,0.328500246,0.354507298,0.271172174,0.183622085
1.764443763,2.453442034,2.875353139,2.041644031,2.254674216,2.467496027,3.129998522,3.526832053,2.742307875,2.572750192,3.263817745,3.175412603,3.091627138,3.443271571,3.531377645,3.43872079,4.101479136,2.11165398
75.71067785,87.71055272,100.1833567,74.87610782,84.14614339,95.2189092,75.16887076,81.75451651,86.03990959,72.53819047,77.21260266,76.31401437,78.23766335,81.08715359,80.68787295,69.76703624,81.18216967,78.13119725
1.336699821,1.561281294,2.421350012,1.092042156,1.276230688,2.555620885,1.516093034,1.402234431,2.399519391,1.102607225,1.492030969,1.769902107,1.19765736,2.270288948,2.669064499,0,1.050792175,1.882126373
1.336699821,1.561281294,2.421350012,1.092042156,1.276230688,2.555620885,1.516093034,1.402234431,2.399519391,1.102607225,1.492030969,1.769902107,1.19765736,2.270288948,2.669064499,0,1.050792175,1.882126373
2.299123692,1.840081526,1.816012509,1.187002343,2.084510124,3.216557321,2.592030026,2.761976909,3.134066143,2.305451471,3.543573552,2.863076937,0.919132392,1.097306325,2.17631413,1.347127732,1.728722611,1.836220852
0,0,1.109785422,0.522281031,0.765738413,0.749061294,0,0.467411477,0.734546752,0,0.559511614,0.468503499,0,0.567572237,0,0.602662407,0,0.734488341
76.29882577,94.62479846,119.5541568,68.51377526,80.44507439,115.5757514,72.43012205,80.77720161,99.84938853,63.78415735,86.53779622,81.31138502,71.30239166,74.54115379,89.76269224,59.45087387,69.08111139,79.60017393
9.356898745,14.99945244,31.52799494,7.834215466,10.46509164,24.67496027,9.781245381,11.98273059,24.24004283,5.913984207,14.03441631,12.75370636,7.742994094,12.14604587,13.30425997,6.026624065,8.982578272,13.90937295
73.03727821,71.59589936,71.53071493,74.06894622,66.83194705,61.90771283,69.88699825,68.28456759,59.30240781,65.88913478,69.89232572,61.89451779,71.13527668,71.81680706,55.88610437,61.61336839,62.20011747,53.893082
0.7485519,0.836400693,0.706227087,0.7596815,0.595574321,0.440624291,1.027030765,1.062298811,0.783516536,1.035782545,0.699389517,0.72878322,1.336919844,1.021630027,1.0676258,1.382578462,0.711826957,0.550866256
0.106935986,0.390320324,0.554892711,0,0.042541023,0.264374574,0,0.297443667,0.14690935,0.200474041,0.233129839,0.520559443,0.222819974,0,0.492750369,0.283605838,0.305068696,0.137716564
0.053467993,0,0,0,0,0.088124858,0,0,0,0,0,0,0,0.037838149,0,0,0,0.045905521
0.053467993,0,0.302668751,0.094960187,0.127623069,0.308437003,0.048906227,0.042491952,0.293818701,0.03341234,0.139877903,0,0.055704993,0,0.123187592,0.07090146,0,0.137716564
0.7485519,1.561281294,2.774463555,0.664721312,1.531476826,2.379371169,0.831405857,0.679871239,2.350549607,0.501185102,1.958290647,0.832895109,0.473492445,1.097306325,2.751189561,0.531760947,0.474551305,1.514882203
15.02450599,11.37504943,8.676504208,12.81962531,10.29492755,7.710925085,13.84046221,11.09039959,9.010440162,18.24313772,11.09698033,10.82763642,12.50577104,10.17846212,8.335693744,13.40037586,10.98247306,9.089293217
0.320807957,0.501840416,0.403558335,0.569761125,0.553033298,0.749061294,0.391249815,0.594887334,0.342788484,0.200474041,0,0.72878322,0,0.832439281,0.698063023,0.319056568,0,0.413149692
0.588147921,0.390320324,1.160230214,0.569761125,0.212705115,0.749061294,0.195624908,0.382427572,0.636607185,0.400948082,0.373007742,0.416447555,0.16711498,0.340543342,0.739125554,0.07090146,0.101689565,0.091811043
27.96376025,37.91683144,41.31428457,27.11113352,31.99084926,43.84211691,32.08248485,32.33637581,37.9515822,28.76802487,33.66394875,32.63907709,29.66290903,32.01107417,33.95871294,27.33251267,37.01500179,37.45890538
0,0.557600462,0,0,0.680656367,0,0,0,0,0,0,0,0,0,0.574875431,0,0,0
2.406059677,1.003680832,0.201779168,4.178248249,2.722625469,0.220312145,1.564999261,0.764855144,0.195879134,5.379386765,1.678534841,0.780839165,1.392624837,0.983791877,0.657000492,3.119664222,1.627033046,0.550866256
3.796227491,4.126243421,4.48958648,3.513526936,4.977299685,7.49061294,4.792810237,4.716606722,4.06449203,2.706399552,4.522718876,3.852139879,4.87418693,4.389225299,5.256003937,2.694255464,3.559134787,4.59055213
41.7585024,42.9352356,48.07388669,39.50343799,40.83938203,47.10273666,41.96154269,43.80920298,47.10893172,43.2689805,45.18056279,39.04195824,40.27471029,41.2814207,40.77509305,38.92490132,44.54002962,39.93780353
41.7585024,42.9352356,48.07388669,39.50343799,40.83938203,47.10273666,41.96154269,43.80920298,47.10893172,43.2689805,45.18056279,39.04195824,40.27471029,41.2814207,40.77509305,38.92490132,44.54002962,39.93780353
151.9025676,178.2648678,201.5269437,152.6959814,166.7182689,188.6753212,154.4458646,177.1489498,191.7656721,157.5725962,170.6510421,159.1870777,154.9991444,163.5364806,161.539996,140.774848,170.1944359,155.2983785
0.053467993,0,0,0,0.042541023,0,0,0.127475857,0,0,0,0,0.08355749,0.151352597,0.041062531,0.07090146,0,0
0.962423871,1.115200925,0.655782295,0.474800937,0.765738413,0.572811578,0.880312084,1.274758573,0.636607185,1.269668926,2.33129839,1.301398608,1.002689883,0.908115579,1.437188577,1.488930651,1.491446958,1.285354596
0.37427595,0.724880601,0.403558335,0.712201406,0.297787161,0.616874007,0.586874723,0.424919524,0.391758268,0.400948082,0,0.780839165,0.779869909,0.491895939,0.615937961,0.354507298,0.440654783,0.872204905
0.106935986,0.44608037,0.201779168,0.237400469,0.170164092,0.572811578,0.097812454,0.212459762,0.440728051,0.133649361,0.326381775,0.208223777,0.362082458,0.227028895,0.821250615,0.141802919,0.067793044,0.321338649
0,0,0,0,0,0,0,0.127475857,0,0,0,0.052055944,0,0,0.041062531,0,0,0
0,0,0,0.142440281,0.212705115,0.044062429,0,0,0,0.501185102,0.046625968,0,0.027852497,0,0.082125062,0.212704379,0.067793044,0
38.33655086,54.25452498,55.74149506,42.63712417,43.26422034,59.83677866,32.22920353,46.65616379,60.08592434,34.98272014,51.42844247,47.89146877,39.88477534,43.36251891,57.81604331,31.94110755,45.48913223,54.12260961
41.43769444,50.07252152,74.10339931,37.27187358,45.51889455,61.33490125,42.20607382,46.18875231,57.73537473,32.30973293,46.01983021,38.98990229,38.21362553,47.25984827,44.75815853,37.15236483,42.30285919,47.74174215
53.62839681,59.32868919,63.71177218,53.22518508,54.06964017,63.62614756,56.29106717,57.70407143,58.02919343,58.73889399,61.21989571,58.45882547,56.17848593,53.95720066,55.59866665,58.28099978,61.1493253,54.85709795
0.427743943,0.055760046,0.151334376,0.474800937,0.340328184,0,0.244531135,0.297443667,0,0.768483824,0.233129839,0.260279722,0.194967477,0.113514447,0,0.673563866,0.033896522,0
0,0,0.100889584,0,0.042541023,0,0,0,0,0.10023702,0,0.052055944,0.027852497,0,0.041062531,0.03545073,0.067793044,0
5.988415197,2.788002312,3.17802189,6.314852467,6.508776511,2.996245176,3.863591926,4.631622817,3.525824411,8.286260358,4.42946694,4.5809231,4.233579505,4.35138715,3.859877892,3.970481737,3.660824353,3.029764406
0,0.055760046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.167280139,0,0,0,0,0.097812454,0,0.14690935,0.10023702,0.046625968,0,0,0.037838149,0.041062531,0.106352189,0,0
0.106935986,0.055760046,0.25222396,0.094960187,0,0.044062429,0,0.084983905,0.048969783,0.03341234,0.186503871,0.052055944,0,0.037838149,0.123187592,0.07090146,0.135586087,0.091811043
130.9965824,147.5968424,152.7468299,137.4073913,137.3224221,162.6344257,143.539776,145.8748728,150.2882655,142.3699814,147.711066,142.3209518,143.2175382,136.4443658,139.6947296,138.9668608,153.5851402,139.6905013
130.9965824,147.5968424,152.7468299,137.4073913,137.3224221,162.6344257,143.539776,145.8748728,150.2882655,142.3699814,147.711066,142.3209518,143.2175382,136.4443658,139.6947296,138.9668608,153.5851402,139.6905013
130.9965824,147.5968424,152.7468299,137.4073913,137.3224221,162.6344257,143.539776,145.8748728,150.2882655,142.3699814,147.711066,142.3209518,143.2175382,136.4443658,139.6947296,138.9668608,153.5851402,139.6905013
130.9965824,147.5968424,152.7468299,137.4073913,137.3224221,162.6344257,143.539776,145.8748728,150.2882655,142.3699814,147.711066,142.3209518,143.2175382,136.4443658,139.6947296,138.9668608,153.5851402,139.6905013
1.069359857,1.728561433,4.186917728,1.281962531,1.956887056,3.613119183,1.858436622,1.232266621,1.518063288,1.102607225,2.564428229,1.978125884,1.810412288,2.837861185,2.504814376,0.815366785,1.32196435,1.560787724
