LA1,LA2,LA3,SA1,SA2,SA3,O1,O2,O3
0,0,0.378209748,0,0,0,0,0,0
2.307423848,1.47848165,2.458363362,2.197864994,2.009928601,1.009681839,0,0.207460616,1.613776162
0,0,0,0,0.2233254,0,0,0,0
68.45357415,70.33348421,56.73146219,47.98671903,67.22094542,49.47441012,86.28421977,92.11251336,78.26814384
0,0,0.378209748,0,3.349881001,0,0,0,0
0.769141283,2.534539971,0.94552437,1.098932497,0.6699762,1.009681839,1.806999367,2.074606157,1.008610101
0,0,0,0,1.5632778,0.807745471,0,1.45222431,0
528.0154905,583.3666168,524.0096058,488.6586503,532.4077538,511.7067561,630.4169041,616.987871,594.8782376
2.115138527,1.267269986,1.323734118,1.831554162,1.5632778,1.211618207,2.936373971,2.282066772,1.412054141
0.384570641,0,0,0,0,0,0,0,0
2.115138527,1.47848165,3.971202353,0.366310832,0.8933016,0.403872736,1.129374604,0.622381847,1.008610101
29.22736874,27.24630469,25.15094824,23.8102041,24.11914321,22.41493683,14.90774478,20.95352218,24.0049204
7.499127505,2.323328307,3.403887731,0.732621665,0.8933016,2.019363678,0.225874921,0.207460616,0
18.6516761,20.6987431,21.93616538,31.13642075,22.55586541,21.60719136,12.64899557,18.4639948,24.0049204
0,0,0,3.296797491,2.456579401,0,2.484624129,5.186515392,6.253382626
4.807133016,5.702714936,5.673146219,4.029419156,7.593063602,6.058091035,5.19512318,4.979054776,6.455104646
0,0,0,0,0,0,0,0.207460616,0
1006.805939,1024.376572,1052.746833,1063.766657,1075.758452,1087.023468,980.7489064,942.9084983,1003.365328
1006.805939,1024.376572,1052.746833,1063.766657,1075.758452,1087.023468,980.7489064,942.9084983,1003.365328
21.34367059,12.67269986,16.83033378,24.17651493,16.74940501,15.75103669,25.07211622,17.63415233,22.9963103
0,0.633634993,0.189104874,0.366310832,0.6699762,0,0.677624763,0.414921231,0
23.65109444,12.03906486,12.48092168,10.98932497,8.709690603,8.885200185,14.23012001,9.543188321,8.270602828
5.76855962,7.39240825,11.15718756,2.564175826,9.156341403,4.240663724,12.42312065,7.261121549,3.832718384
15.38282565,17.31935647,15.12838992,13.5535008,11.8362462,14.53941848,16.48886922,16.18192802,16.33948364
124.7931731,100.1143289,81.31509581,107.6953847,104.2929618,86.22682906,126.2640808,151.0313282,141.0036921
250.7400581,219.4489192,190.9959227,215.7570802,219.7521937,185.1756493,264.0477825,276.5450007,289.471099
49.03275677,10.98300654,11.53539731,18.31554162,8.933016003,15.14522759,5.646873021,5.601436623,15.9360396
250.7400581,219.4489192,190.9959227,215.7570802,219.7521937,185.1756493,264.0477825,276.5450007,289.471099
41.72591458,39.49658122,32.52603832,29.30486659,31.04223061,32.30981885,47.43373338,45.22641422,36.30996364
571.0874023,548.9391155,524.1987106,550.565181,574.392929,562.9985935,623.8665314,607.4446827,642.2829123
40.57220266,43.08717952,40.46844303,46.88778654,42.43182601,43.61825545,45.40085909,41.90704437,54.66666747
918.5469767,987.4145306,916.780429,936.6567983,962.7557997,956.5725744,1038.572886,976.517118,1017.082426
2.307423848,1.056058321,2.269258488,1.465243329,0.2233254,1.009681839,0.225874921,0.622381847,0
90.56638603,92.08828563,90.20302488,87.54828893,88.43685843,103.9972294,79.0562223,69.91422748,84.9249705
0,0.211211664,0.567314622,1.098932497,0,0.605809103,0.225874921,0,0.20172202
152.4822593,174.6720464,154.8768918,161.1767662,159.0076849,176.8962582,143.8823246,126.7584362,152.3001252
12.30626052,3.168174964,4.916726723,3.296797491,1.116627,2.221300046,0,0.414921231,0
0,0.422423329,0.567314622,0,0,0.605809103,0.451749842,0,0
45.18705035,24.71176472,24.39452874,17.21660912,24.34246861,16.76071853,18.97349335,18.25653418,16.54120566
0,0,0,0,0,0.403872736,0,0,0
690.3043011,699.9554555,681.155756,652.0332815,760.6463126,745.54907,701.1157543,700.1795779,758.2730739
0.961426603,1.056058321,0.756419496,0,0,1.009681839,0.903499683,0.829842463,0
435.333966,415.0309203,441.9380905,401.4766722,409.3554583,440.4232182,386.6978645,423.4271166,466.3813107
321.6933414,323.5762697,314.4814054,345.064804,314.4421633,338.2434161,333.6172581,337.3309611,360.0738061
481.2901576,419.4663653,416.7871422,463.0168921,501.5888486,400.4398174,571.9152996,665.7411157,661.8499483
205.3607225,182.9093013,176.0566377,180.9575512,168.1640263,146.8077394,237.6204167,242.5214597,200.108244
2.88427981,1.056058321,0.756419496,0.366310832,0.4466508,0.807745471,0,0.207460616,0
0,0,0.378209748,0.366310832,1.786603201,0.403872736,3.613998734,0.829842463,0.20172202
0,0,0,0,0,0,0.225874921,0,0
42.8796265,37.38446458,34.79529681,39.19525906,48.90826262,50.28215559,40.20573591,51.86515392,48.21156283
30.7656513,17.10814481,18.9104874,26.74069076,21.88588921,18.78008221,10.16437144,18.25653418,25.0135305
5.191703658,5.491503272,6.240460841,4.395729988,3.573206401,5.048409196,7.227997467,6.638739702,5.244772525
9.229695391,11.19421821,10.77897782,8.058838311,8.933016003,6.865836506,11.74549588,12.24017632,12.50676525
25.95851829,12.67269986,10.96808269,16.11767662,24.34246861,10.29875476,11.97137081,32.36385605,29.04797091
8.652839429,10.13815989,10.96808269,6.22728415,6.923087402,6.058091035,10.61612128,2.904448619,4.639606465
376.6869432,364.5513326,370.8346579,351.2920882,382.5564103,378.0248806,416.0616042,426.5390258,396.9889357
61.72358793,46.67777781,49.54547698,67.03488232,56.94797702,47.45504644,80.1855969,98.12887122,79.07503192
0,0.211211664,0.189104874,0.732621665,0,0,0,0,0.40344404
0,0.844846657,0,1.465243329,0.6699762,0.605809103,0,0.207460616,0
4.422562375,6.336349929,4.160307227,5.128351653,6.029785802,3.029045517,4.969248259,3.319369851,5.244772525
338.229879,341.3180495,340.1996683,356.4204399,332.9781715,348.1382981,314.6437648,352.6830467,330.4206691
15.95968161,15.41845149,17.01943866,16.48398745,17.41938121,22.41493683,14.23012001,18.25653418,17.9532598
39.61077605,18.79783812,27.23110185,34.43321824,32.15885761,29.28077334,35.01061273,55.39198439,52.44772525
1.922853207,0.422423329,3.214782857,0,0,0,0,0.207460616,0
0.192285321,0,0.189104874,0,0,0,0,0,0
0,0,0.756419496,0,0,0,0,0,0.40344404
716.0705341,754.8704882,752.4482935,793.7955736,803.5247895,785.9363436,765.2642319,748.1029801,761.7023483
0,0.633634993,0.378209748,0,0.4466508,0.403872736,0.451749842,0.829842463,0.20172202
0,0.633634993,0.378209748,0,0.4466508,0.403872736,0.451749842,0.829842463,0.20172202
716.0705341,754.8704882,752.4482935,793.7955736,803.5247895,785.9363436,765.2642319,748.1029801,761.7023483
0.192285321,0,0.189104874,0.366310832,0,0,0,0,0
1.538282565,0.844846657,1.323734118,0,1.116627,0,0,0.207460616,0.40344404
438.987387,417.3542486,443.6400343,398.9124964,410.0254345,439.2116,388.053114,427.1614077,466.3813107
76.3372723,81.10527909,78.10031295,87.91459976,89.10683463,97.53526566,63.01910292,59.95611793,56.48216566
0.192285321,0,0,0,0,0.403872736,0.903499683,0,0
0.192285321,0,0,0,0.4466508,0,0.225874921,0.414921231,0
75.37584569,73.50165917,66.18670589,70.69799064,75.93063602,74.11064699,70.47297531,100.410938,88.15252283
11.53711924,9.504524893,4.916726723,11.3556358,15.4094526,10.29875476,13.77837017,19.9162191,15.33087354
74.79898973,29.78084467,34.41708706,26.0080691,29.70227821,31.50207338,17.61824383,20.95352218,24.40836444
115.3711924,123.5588236,117.4341267,99.27023556,125.9555256,104.8049749,158.3383195,162.0267408,138.7847499
438.987387,417.3542486,443.6400343,398.9124964,410.0254345,439.2116,388.053114,427.1614077,466.3813107
137.0994336,126.3045752,119.3251755,117.2194663,141.5883036,138.1244756,107.7423372,116.3854054,125.0676525
212.282994,172.5599297,187.4029301,178.0270645,184.2434551,201.9363678,159.2418192,167.0057956,184.1722044
0,0,0,0,0,0,0.225874921,0,0
212.282994,172.5599297,187.4029301,178.0270645,184.2434551,201.9363678,159.2418192,167.0057956,184.1722044
69.99185672,80.26043243,81.12599093,64.47070649,78.38721542,78.14937435,105.0318382,101.2407805,96.22140363
309.3870809,382.2931124,376.3186992,364.1129673,376.5266245,434.1631908,259.0785342,250.4049631,285.8401026
162.4810959,154.6069383,166.2231842,161.1767662,160.3476373,149.6348486,147.2704484,151.6537101,154.7207895
0.384570641,0.422423329,0,1.465243329,1.5632778,0.807745471,1.806999367,0.414921231,1.008610101
957.0040409,1006.846004,1004.9033,1001.493816,1024.616936,1055.117522,935.5739222,933.1578493,972.7035814
0,0.211211664,0,0,0,0,0,0.207460616,0
12.30626052,11.61664154,14.75018017,13.5535008,12.5062224,11.3084366,16.94061906,13.07001879,16.9446497
71.7224246,62.30744097,59.18982555,57.14448984,68.33757242,55.93637389,81.08909659,88.58568289,81.29397414
1.345997245,0.211211664,0.756419496,0,0,0,0,0.414921231,0
0,0,0,0,0.6699762,0,0,0.622381847,0.40344404
2.307423848,3.168174964,2.458363362,2.564175826,2.233254001,2.221300046,1.806999367,2.904448619,2.218942222
18.07482014,2.9569633,6.240460841,6.22728415,2.009928601,5.452281931,0,1.244763694,0.20172202
1.922853207,1.056058321,1.701943866,2.930486659,2.679904801,1.615490943,1.581124446,1.659684925,1.815498182
157.8662483,101.8040222,110.8154561,102.9333439,115.2359064,79.56292893,128.9745798,179.8683538,129.707259
24.42023572,19.43147311,21.36885076,17.21660912,19.65263521,16.15490943,24.84624129,23.8579708,19.97048
66.53072094,78.35952745,82.0715153,75.82634229,81.51377103,70.67772874,82.21847119,77.79773088,89.16113293
24.42023572,19.43147311,21.36885076,17.21660912,19.65263521,16.15490943,24.84624129,23.8579708,19.97048
7.883698147,1.47848165,2.080153614,1.831554162,0.4466508,1.413554575,0,0,0
49.41732741,43.50960284,44.06143564,39.56156989,46.67500861,35.33886437,38.62461147,36.72052897,41.9581802
0.961426603,0.633634993,1.134629244,0,0,0.605809103,0,1.037303078,0
11.34483392,17.95299146,17.20854353,9.52408164,13.1761986,7.269709242,7.679747309,5.601436623,16.74292768
251.5091994,243.1046256,204.8005785,249.091366,232.2584161,217.6874045,289.1198987,309.5312386,308.4329689
17.49796418,22.81085974,25.52915799,15.75136579,19.87596061,15.54910032,26.20149082,18.25653418,19.97048
5.96084494,6.758773257,7.942404707,8.058838311,4.689833401,8.077454713,10.39024636,9.750648937,11.09471111
17.88253482,14.7848165,9.455243699,16.85029829,15.632778,10.29875476,21.6839924,17.84161295,20.77736808
0,0,0,0,0,0,0.451749842,0,0
46.34076228,8.026043243,6.996880337,23.44389327,14.2928256,10.90456386,5.646873021,7.67604278,9.077490909
57.87788152,39.91900455,50.30189648,54.21400318,51.58816742,51.29183743,48.11135814,73.44105795,56.48216566
0.384570641,0,0.189104874,0,0,0,0,0,0
3.653421092,0.844846657,2.080153614,0.732621665,1.116627,0.403872736,0,0,0.20172202
12.69083116,2.112116643,5.862251093,5.860973317,2.903230201,2.82710915,0,1.244763694,1.210332121
21.72824123,13.72875818,15.12838992,10.98932497,11.16627,8.077454713,12.87487049,11.41033386,8.875768889
178.2484922,176.9953747,168.3033378,160.0778337,176.2037407,192.6472949,161.0488186,177.3788264,191.8376412
3.653421092,3.379386629,3.214782857,3.296797491,2.233254001,1.81742731,2.258749209,2.696988004,1.613776162
149.0211235,156.9302666,144.2870188,135.9013188,168.3873517,155.2890669,163.7593176,179.6608932,197.0824137
0,0,0,0,0,0,0,0.207460616,0
0,0,0,0,0,0,0,1.867145541,0
76.72184294,64.63076927,76.02015934,58.24342234,71.24080262,61.99446492,71.60234991,77.17534903,77.8646998
25.76623297,24.07812973,24.39452874,21.61233911,28.13900041,25.44398235,26.20149082,23.65051019,25.0135305
173.2490739,193.0474612,196.8581738,213.9255261,223.5487255,236.063614,181.8293113,151.4462494,159.76384
697.995714,728.6802418,681.7230707,694.8916489,690.522137,646.1963771,707.892002,682.7528862,669.7171071
0,0.211211664,0,0,0,0,0,0,0
7.499127505,9.715736557,6.240460841,9.52408164,11.6129208,12.52005481,10.16437144,8.920806474,20.77736808
408.4140211,419.6775769,413.1941496,371.439184,389.4794977,365.3028894,410.6406061,411.6018615,380.6494521
0.961426603,0.422423329,0,0,0,0,0,0.207460616,0.40344404
0.769141283,0.633634993,0,0.732621665,2.456579401,0,1.129374604,0.414921231,0.806888081
2.88427981,1.056058321,3.025677984,1.831554162,1.5632778,2.019363678,2.936373971,2.074606157,3.025830303
19.99767335,29.569633,23.63810925,27.47331242,23.22584161,14.13554575,35.46236257,48.54578407,36.71340768
30.7656513,24.92297639,26.66378723,41.39312405,55.16137382,38.16597352,54.20998101,61.20088162,62.13038222
0.192285321,0,0,0,0,0,0,0,0
0.384570641,0.633634993,0,0,0,0.403872736,0,0,0
34.99592836,25.55661138,20.61243126,16.85029829,26.12907181,22.81880956,30.94486416,36.51306836,36.71340768
0,0.211211664,0,0,0.2233254,0,0.225874921,0,0
98.25779885,81.52770242,95.30885648,97.4386814,92.01006483,101.1701203,79.0562223,97.09156814,99.04551192
0.769141283,0.211211664,0,0,1.786603201,0.807745471,1.129374604,0.207460616,2.622386263
135.7534364,110.2524888,109.8699318,98.17130306,111.8860254,95.11202925,159.2418192,157.0476861,143.6260784
877.0133475,884.3432384,834.330704,853.5042393,890.1750447,851.1617904,914.7934295,892.288108,852.4772574
135.7534364,110.2524888,109.8699318,98.17130306,111.8860254,95.11202925,159.2418192,157.0476861,143.6260784
135.7534364,110.2524888,109.8699318,98.17130306,111.8860254,95.11202925,159.2418192,157.0476861,143.6260784
135.7534364,110.2524888,109.8699318,98.17130306,111.8860254,95.11202925,159.2418192,157.0476861,143.6260784
135.7534364,110.2524888,109.8699318,98.17130306,111.8860254,95.11202925,159.2418192,157.0476861,143.6260784
135.7534364,110.2524888,109.8699318,98.17130306,111.8860254,95.11202925,159.2418192,157.0476861,143.6260784
69.22271543,72.86802418,60.89176942,58.976044,66.32764382,64.21576497,78.60447246,79.24995519,77.66297778
2.88427981,4.013021622,10.40076807,0,4.466508001,1.211618207,2.484624129,0.829842463,0
363.996112,374.0558575,348.142073,323.4524649,343.6977907,345.5131254,377.8887426,345.0070039,347.5670408
0.192285321,0,0,0,0,0,0,0,0
810.4826265,867.2350936,826.5774041,822.3678186,820.9441707,799.2641439,819.7000878,873.409192,875.6752897
174.7873565,171.5038714,181.7297839,210.2624178,188.2633123,211.8312499,175.2789386,159.7446741,181.9532622
157.097107,173.615988,177.1912669,155.3157929,169.2806533,193.6569768,174.3754389,162.4416621,168.4378869
134.4074391,152.28361,143.7197042,161.9093879,161.2409389,165.9916944,143.8823246,152.4835525,155.3259556
134.4074391,152.28361,143.7197042,161.9093879,161.2409389,165.9916944,143.8823246,152.4835525,155.3259556
0,0,0,0,0,0,0,0,0
22.3050972,18.37541479,20.61243126,18.68185245,15.85610341,24.63623688,20.10286796,18.67145541,20.77736808
37.68792285,24.50055306,22.50348,27.47331242,29.03230201,25.04010961,33.65536321,36.51306836,25.82041859
1.538282565,3.801809957,7.564194959,0.366310832,2.903230201,0.605809103,1.129374604,1.037303078,1.008610101
236.7032297,271.1957769,267.2051869,267.0405968,282.7299565,316.6362248,230.8441691,232.7708108,258.2041859
24.61252104,4.646656614,8.509719329,5.494662485,1.3399524,2.82710915,0.677624763,0,0
0.192285321,0.422423329,0,0.366310832,0,0,0,0,0
2.307423848,0,0,1.098932497,1.786603201,1.009681839,0,1.867145541,0
144.2139905,138.9772751,150.3383748,153.4842387,147.8414148,156.2987487,127.6193303,122.1943026,136.7675297
574.9331087,481.3513829,517.3909352,501.4795295,548.0405318,548.0553023,509.5738215,517.1993149,548.2804509
574.9331087,481.3513829,517.3909352,501.4795295,548.0405318,548.0553023,509.5738215,517.1993149,548.2804509
574.9331087,481.3513829,517.3909352,501.4795295,548.0405318,548.0553023,509.5738215,517.1993149,548.2804509
19.42081739,11.61664154,11.34629244,16.11767662,9.602992203,8.279391081,12.64899557,12.86255817,14.12054141
412.2597275,485.3644045,482.4065335,466.6800004,506.0553566,508.8796469,462.1400881,428.613632,453.6728234
574.9331087,481.3513829,517.3909352,501.4795295,548.0405318,548.0553023,509.5738215,517.1993149,548.2804509
0.576855962,0.633634993,0,0,0.6699762,0.201936368,0.903499683,0,0.20172202
72.29928056,99.48069388,96.06527598,112.0911147,118.5857874,112.6804932,75.66809849,63.27548778,81.29397414
209.7832848,216.0695326,185.7009862,207.6982419,205.4593681,207.9944589,247.7847882,247.7079751,243.2767564
19.42081739,5.702714936,16.26301916,2.564175826,4.243182601,6.461963771,2.258749209,2.282066772,1.412054141
0,0,0,0,0,0,0.451749842,0.829842463,0
2.499709168,2.323328307,0,1.098932497,1.5632778,1.615490943,2.71049905,0,2.824108283
243.0486453,224.5179991,199.8838518,195.2436736,227.3452573,159.5297306,287.7646492,325.7131666,260.2214061
6.153130261,7.814831579,8.320614455,5.128351653,13.1761986,7.875518345,14.00424509,17.42669172,16.9446497
50.76332465,46.67777781,47.08711362,42.12574572,81.73709643,59.97510125,88.99471882,88.79314351,96.22140363
0,0.211211664,0.189104874,0,0,0,0,0,0
0,0,0,0,0,0,0,0.207460616,0
9.614266033,6.758773257,10.96808269,5.860973317,5.359809602,7.269709242,3.613998734,5.393976008,4.841328485
15.38282565,19.64268478,20.61243126,20.87971744,16.07942881,25.44398235,22.36161717,19.08637664,21.58425616
51.72475125,50.05716444,52.19294522,49.8182732,47.79163562,44.22406456,53.75823116,59.95611793,56.28044364
169.0187969,152.9172449,165.8449745,122.7141288,146.278137,155.2890669,100.5143398,96.05426506,100.6592881
2.499709168,2.112116643,2.080153614,0.732621665,0,1.009681839,2.258749209,0,0
9.806551353,8.448466572,8.509719329,9.890392473,6.029785802,6.260027403,7.679747309,7.053660933,7.867158788
89.79724474,95.46767226,114.7866585,87.54828893,108.0894936,116.3153479,74.53872388,79.66487642,79.88192
89.79724474,95.46767226,114.7866585,87.54828893,108.0894936,116.3153479,74.53872388,79.66487642,79.88192
89.79724474,95.46767226,114.7866585,87.54828893,108.0894936,116.3153479,74.53872388,79.66487642,79.88192
89.79724474,95.46767226,114.7866585,87.54828893,108.0894936,116.3153479,74.53872388,79.66487642,79.88192
89.79724474,95.46767226,114.7866585,87.54828893,108.0894936,116.3153479,74.53872388,79.66487642,79.88192
6.153130261,1.900904979,3.592992605,0,3.349881001,1.413554575,3.162248892,3.319369851,2.420664242
89.79724474,95.46767226,114.7866585,87.54828893,108.0894936,116.3153479,74.53872388,79.66487642,79.88192
252.0860554,270.562142,278.1732696,264.8427318,267.3205039,279.6818694,268.7911558,254.9690967,253.1611353
8.652839429,12.67269986,7.564194959,11.3556358,10.049643,13.12586391,11.06787112,7.468582164,8.472324848
1.153711924,1.056058321,0.567314622,0,2.009928601,0.807745471,1.581124446,2.074606157,0
52.68617786,44.56566117,47.46532337,36.63108323,49.13158802,37.76210078,55.79110545,53.10991761,49.42189495
7.883698147,3.801809957,3.782097479,5.128351653,5.136484202,3.029045517,5.872747942,3.734291082,5.849938586
923.1618244,942.4264461,928.5049312,894.5310525,902.9045925,936.3789376,884.752065,870.0898221,880.5166182
3.07656513,3.590598293,3.025677984,0.732621665,1.5632778,2.221300046,1.355249525,3.319369851,1.815498182
23.65109444,12.67269986,16.07391429,12.08825747,19.65263521,13.93360938,8.809121914,18.87891603,18.15498182
1.538282565,0,0.94552437,1.831554162,0.6699762,0,0.677624763,0.414921231,0
680.3054645,773.4571146,716.5183675,716.8702989,695.2119704,722.9321968,778.8167271,701.216881,774.2091135
38.26477881,29.78084467,28.74394084,42.12574572,43.10180221,30.69432791,50.82185719,68.66946379,69.39237495
29.03508342,31.68174964,41.22486253,33.70059657,31.48888141,39.98340083,40.88336068,24.89527388,32.67896727
7.499127505,6.125138264,5.294936471,1.465243329,5.806460402,3.029045517,7.90562223,3.734291082,5.244772525
24.03566508,30.83690299,33.66066757,26.37437993,23.89581781,24.43430051,21.00636764,23.23558896,25.41697454
174.0182152,159.6760182,147.3126968,171.4334695,140.695002,138.7302847,204.4168034,191.2786877,157.7466198
174.0182152,159.6760182,147.3126968,171.4334695,140.695002,138.7302847,204.4168034,191.2786877,157.7466198
174.0182152,159.6760182,147.3126968,171.4334695,140.695002,138.7302847,204.4168034,191.2786877,157.7466198
52.49389254,50.69079943,48.78905748,48.7193407,49.13158802,53.51313748,41.56098544,35.89068651,41.35301414
15.57511097,13.93996984,17.39764841,13.91981163,12.7295478,11.10650023,10.61612128,12.65509756,13.91881939
4.999418337,5.9139266,6.051355967,5.860973317,5.806460402,3.432918253,5.19512318,5.393976008,4.236162424
102.4880759,140.8781801,148.6364309,142.8612246,152.977899,169.8284853,105.2577131,90.45282844,107.5178368
1.922853207,2.323328307,2.458363362,0.366310832,0.8933016,0,0,1.037303078,0.806888081
0,0,0,0.732621665,0,0.201936368,0.225874921,0.207460616,0
35.380499,32.94901963,40.46844303,38.09632656,29.92560361,29.88658244,44.49735941,44.60403237,35.09963151
0,0,0,0,0,0,0,0,0.40344404
0.384570641,1.267269986,0.189104874,0.366310832,0,0.201936368,0,0,0.20172202
0,0,0,0,0,0,0,0.207460616,0
10.76797796,4.646656614,8.320614455,4.029419156,4.913158802,5.048409196,4.969248259,6.431279086,4.639606465
0.192285321,0.422423329,0,2.564175826,0.6699762,0.807745471,0.451749842,0.829842463,0.20172202
0.384570641,0,0.189104874,0,0,0,0.225874921,0.207460616,0
208.0527169,228.3198091,231.4643657,216.8560127,244.7646385,271.6044147,234.9099177,232.5633502,254.5731895
109.7949181,58.29441934,72.42716673,68.86643648,70.34750102,73.30290152,43.3679848,55.18452377,56.28044364
1.153711924,1.267269986,0.94552437,1.098932497,0.2233254,0,0.451749842,0.622381847,0.806888081
18.07482014,13.30633485,16.45212404,16.48398745,14.0695002,14.13554575,19.42524319,21.99082526,16.13776162
1794.598898,1939.556713,1889.346796,1917.270896,1992.509219,2054.096734,1903.899708,1816.11023,1955.694986
18.07482014,13.30633485,16.45212404,16.48398745,14.0695002,14.13554575,19.42524319,21.99082526,16.13776162
16.53653758,6.758773257,4.727621849,4.76204082,5.136484202,5.452281931,8.809121914,7.261121549,0
0,0.211211664,0,0,0,0,0.225874921,0,0
0,0.211211664,0,0,0,0,0,0,0
23.84337976,10.13815989,11.53539731,15.01874413,19.20598441,14.13554575,18.52174351,22.19828588,21.18081212
3.461135772,2.745751636,2.83657311,4.76204082,1.5632778,2.423236414,5.19512318,6.016357855,2.017220202
29.61193938,33.37144296,36.68634555,41.39312405,36.84869101,35.54080074,22.81336701,20.33114034,20.9790901
0,0,0,0,0.2233254,0,0,0,0
0.769141283,0.633634993,0,1.465243329,2.009928601,1.413554575,1.806999367,1.659684925,0.806888081
1104.294596,1123.857266,1126.308629,1076.587536,1034.219928,1091.264132,1088.717119,1050.788018,1002.154996
214.2058472,200.0174461,215.5795563,209.1634853,204.1194157,203.3499224,192.8971824,204.1412458,192.8462513
87.29753558,86.38557069,81.69330556,79.85576145,88.88350923,96.32364746,80.41147183,90.0379072,89.56457697
0,0,0,0.366310832,0,0,0.225874921,0.207460616,0.806888081
1.153711924,0.211211664,1.512838992,1.465243329,1.116627,1.211618207,0.451749842,1.037303078,1.210332121
2.88427981,2.9569633,3.592992605,1.098932497,2.679904801,3.432918253,1.581124446,0.829842463,1.210332121
338.9990203,339.2059329,359.1101557,361.5487915,363.7970767,365.5048258,350.1061273,345.6293857,355.2324776
103.0649319,109.1964304,129.5368387,112.0911147,106.3028904,147.8174213,100.0625899,98.54379245,105.2988945
2.115138527,2.9569633,0.756419496,0.732621665,1.786603201,1.615490943,1.129374604,1.037303078,1.412054141
0,0,0,0,0,0,0,0,0
1.345997245,0.633634993,0.378209748,0.732621665,1.786603201,0.403872736,1.806999367,0.414921231,1.815498182
0.961426603,0,0.378209748,0,0.8933016,0.403872736,0,0.622381847,0.20172202
0,0.633634993,0.567314622,0.366310832,0.4466508,0.201936368,0,0,0.20172202
3.845706413,2.112116643,2.647468236,0,2.233254001,1.009681839,2.71049905,3.941751698,5.446494545
29.41965406,33.58265462,34.79529681,37.3637049,30.37225441,32.51175522,29.58961463,27.38480127,33.88929939
3.653421092,4.646656614,4.349412101,3.296797491,3.349881001,2.221300046,2.484624129,3.526830467,5.244772525
0,0,0.189104874,0,0.6699762,0,0.225874921,0,0
104.4109291,102.8600805,115.3539731,112.4574255,135.5585178,112.4785569,147.4963233,129.6628848,153.9139014
154.7896831,203.3968327,195.9126494,175.8291995,201.8861617,185.7814584,170.3096903,153.5208556,174.8929915
0,0,0,0.366310832,0,0,0.225874921,0,0
9.229695391,1.056058321,3.214782857,3.663108323,1.3399524,1.413554575,0,0,0
338.229879,341.3180495,340.1996683,356.4204399,332.9781715,348.1382981,314.6437648,352.6830467,330.4206691
0,0.211211664,0,0,0,0.201936368,0,0,0.20172202
83.8363998,84.69587738,87.36645177,72.16323397,74.59068362,66.43706502,70.24710039,78.21265211,70.80442909
48.64818612,37.80688791,44.81785513,32.96797491,47.79163562,30.29045517,54.88760577,79.87233704,61.12177212
89.60495942,82.58376074,94.17422724,87.18197809,79.05719163,73.50483789,84.70309532,79.04249457,87.34563475
181.9019133,127.9942686,114.2193439,120.5162638,118.5857874,95.11202925,158.7900694,162.6491227,168.4378869
10.76797796,3.168174964,3.971202353,4.029419156,1.786603201,3.836790989,0.451749842,1.659684925,1.008610101
0,0,0,0,0,0,0,0,0.20172202
0.769141283,0,0,0.366310832,0.2233254,0.403872736,0.451749842,1.659684925,0.20172202
1366.956345,1430.959026,1403.725479,1387.951744,1405.386743,1345.703955,1397.036386,1355.340202,1381.392394
4.230277054,0,1.701943866,0.366310832,4.466508001,3.230981885,1.355249525,3.319369851,1.210332121
44.80247971,43.29839118,43.68322589,60.80759817,59.40455642,67.64868322,41.78686036,40.03989883,41.15129212
10.19112199,6.336349929,12.10271193,4.76204082,7.369738202,4.846472828,9.260871755,14.5222431,11.49815515
9.421980712,5.069079943,7.185985211,9.157770808,11.6129208,7.269709242,11.06787112,16.18192802,23.19803232
0,0,0,0.366310832,0,0,0,0,0
1.153711924,1.267269986,0.94552437,1.098932497,0,0,0,0,0.806888081
28.45822746,30.62569132,31.01319933,20.87971744,31.93553221,26.65560055,31.396614,32.77877728,34.09102141
31.91936323,26.82388136,26.09647261,27.83962326,28.13900041,30.29045517,17.16649399,21.57590403,24.0049204
31.91936323,26.82388136,26.09647261,27.83962326,28.13900041,30.29045517,17.16649399,21.57590403,24.0049204
31.91936323,26.82388136,26.09647261,27.83962326,28.13900041,30.29045517,17.16649399,21.57590403,24.0049204
31.91936323,26.82388136,26.09647261,27.83962326,28.13900041,30.29045517,17.16649399,21.57590403,24.0049204
31.91936323,26.82388136,26.09647261,27.83962326,28.13900041,30.29045517,17.16649399,21.57590403,24.0049204
2.499709168,4.646656614,2.647468236,2.930486659,3.573206401,4.846472828,2.936373971,2.904448619,3.429274343
31.91936323,26.82388136,26.09647261,27.83962326,28.13900041,30.29045517,17.16649399,21.57590403,24.0049204
0,0,0,0,0,0,0,0.207460616,0
3.07656513,9.082101565,5.294936471,2.930486659,2.903230201,4.846472828,5.872747942,5.601436623,7.463714747
18.84396142,13.09512319,13.99376067,16.85029829,14.2928256,13.32780028,22.36161717,24.27289203,18.76014788
31.72707791,17.10814481,19.09959227,16.11767662,21.88588921,17.36652763,25.74974098,24.27289203,23.60147636
1160.44191,1308.245049,1278.916263,1266.336547,1168.885144,1216.262743,1158.738344,1210.117771,1248.861027
8.460554109,9.293313229,5.862251093,5.128351653,8.933016003,8.885200185,11.29374604,11.20287325,8.674046868
0.576855962,0,0,2.564175826,0.6699762,2.019363678,0,0.207460616,0
0.384570641,0.211211664,0.189104874,0,0,0,0,0.414921231,0.20172202
0,0,0,0,0,0,0,0,0
15.95968161,4.224233286,5.862251093,2.930486659,2.009928601,3.634854621,0.677624763,0,0
